cpu,platform,platform_core_num,bench_env,os_type,os_release,os_version,blender_version,bench_version,bench_max_core_num,bench_hash,test_type,mp_type,core_num,cpu_rating,core_rating,avg_time,med_time,min_time,max_time
Intel(R) Xeon(R) E-2288G CPU @ 3.70GHz,1_CPU_Supermicro,16,bare,Lnx,5.15.0-30-generic,#31-Ubuntu SMP Thu May 5 10:00:34 UTC 2022,4.0.2,1_0_1,16,710b3b5758c74b43,particle_collision,mp,8,3.8051059482918697,0.4756382435364837,2.1024460192499816,2.1036453159999837,2.096342923000009,2.106362957999977
Intel(R) Xeon(R) E-2288G CPU @ 3.70GHz,1_CPU_Supermicro,16,bare,Lnx,5.15.0-30-generic,#31-Ubuntu SMP Thu May 5 10:00:34 UTC 2022,4.0.2,1_0_1,16,710b3b5758c74b43,particle_collision,mp,9,3.9350215547024705,0.4372246171891634,2.3035366430000104,2.195196522999993,2.1909722519999946,2.6881437780000397
Intel(R) Xeon(R) E-2288G CPU @ 3.70GHz,1_CPU_Supermicro,16,bare,Lnx,5.15.0-30-generic,#31-Ubuntu SMP Thu May 5 10:00:34 UTC 2022,4.0.2,1_0_1,16,710b3b5758c74b43,particle_collision,mp,10,4.085328468656523,0.4085328468656523,2.4702914635999833,2.275801184499983,2.27235277799997,2.767082822999953
Intel(R) Xeon(R) E-2288G CPU @ 3.70GHz,1_CPU_Supermicro,16,bare,Lnx,5.15.0-30-generic,#31-Ubuntu SMP Thu May 5 10:00:34 UTC 2022,4.0.2,1_0_1,16,710b3b5758c74b43,particle_collision,mp,11,4.212263159851376,0.3829330145319432,2.6356956495454464,2.8586526749999734,2.3587733399999706,2.8688424210000107
Intel(R) Xeon(R) E-2288G CPU @ 3.70GHz,1_CPU_Supermicro,16,bare,Lnx,5.15.0-30-generic,#31-Ubuntu SMP Thu May 5 10:00:34 UTC 2022,4.0.2,1_0_1,16,710b3b5758c74b43,particle_collision,mp,12,4.312916696139312,0.359409724678276,2.8073853715833366,2.9783333524999875,2.443298528000014,3.0134540679999873
Intel(R) Xeon(R) E-2288G CPU @ 3.70GHz,1_CPU_Supermicro,16,bare,Lnx,5.15.0-30-generic,#31-Ubuntu SMP Thu May 5 10:00:34 UTC 2022,4.0.2,1_0_1,16,710b3b5758c74b43,particle_collision,mp,13,4.375608155110479,0.3365852427008061,2.9987686449230924,3.0950675970000248,2.5114888969999924,3.2269442809999873
Intel(R) Xeon(R) E-2288G CPU @ 3.70GHz,1_CPU_Supermicro,16,bare,Lnx,5.15.0-30-generic,#31-Ubuntu SMP Thu May 5 10:00:34 UTC 2022,4.0.2,1_0_1,16,710b3b5758c74b43,particle_collision,mp,14,4.42233922586383,0.31588137327598786,3.189241984928551,3.325445578999961,2.583265089000008,3.3377970379999624
Intel(R) Xeon(R) E-2288G CPU @ 3.70GHz,1_CPU_Supermicro,16,bare,Lnx,5.15.0-30-generic,#31-Ubuntu SMP Thu May 5 10:00:34 UTC 2022,4.0.2,1_0_1,16,710b3b5758c74b43,particle_collision,mp,15,4.449149471940738,0.29660996479604923,3.386091747733364,3.452452799000014,2.6491328290000524,3.4617801450000343
Intel(R) Xeon(R) E-2288G CPU @ 3.70GHz,1_CPU_Supermicro,16,bare,Lnx,5.15.0-30-generic,#31-Ubuntu SMP Thu May 5 10:00:34 UTC 2022,4.0.2,1_0_1,16,710b3b5758c74b43,particle_collision,mp,16,4.436903260148078,0.2773064537592549,3.606130975249979,3.6049058354999772,3.59371708499998,3.618095960000005
Intel(R) Xeon(R) E-2288G CPU @ 3.70GHz,1_CPU_Supermicro,16,bare,Lnx,5.15.0-30-generic,#31-Ubuntu SMP Thu May 5 10:00:34 UTC 2022,4.0.2,1_0_1,16,710b3b5758c74b43,particle_collision,th,1,0.5556447102927863,0.5556447102927863,1.7997111849999783,1.7997111849999783,1.7997111849999783,1.7997111849999783
Intel(R) Xeon(R) E-2288G CPU @ 3.70GHz,1_CPU_Supermicro,16,bare,Lnx,5.15.0-30-generic,#31-Ubuntu SMP Thu May 5 10:00:34 UTC 2022,4.0.2,1_0_1,16,710b3b5758c74b43,particle_collision,th,2,0.5650302591784776,0.2825151295892388,1.7698167199999943,1.7698167199999943,1.7698167199999943,1.7698167199999943
Intel(R) Xeon(R) E-2288G CPU @ 3.70GHz,1_CPU_Supermicro,16,bare,Lnx,5.15.0-30-generic,#31-Ubuntu SMP Thu May 5 10:00:34 UTC 2022,4.0.2,1_0_1,16,710b3b5758c74b43,particle_collision,th,3,0.5676185158242969,0.1892061719414323,1.7617466169999716,1.7617466169999716,1.7617466169999716,1.7617466169999716
Intel(R) Xeon(R) E-2288G CPU @ 3.70GHz,1_CPU_Supermicro,16,bare,Lnx,5.15.0-30-generic,#31-Ubuntu SMP Thu May 5 10:00:34 UTC 2022,4.0.2,1_0_1,16,710b3b5758c74b43,particle_collision,th,4,0.5682293560560275,0.14205733901400688,1.7598527590000117,1.7598527590000117,1.7598527590000117,1.7598527590000117
Intel(R) Xeon(R) E-2288G CPU @ 3.70GHz,1_CPU_Supermicro,16,bare,Lnx,5.15.0-30-generic,#31-Ubuntu SMP Thu May 5 10:00:34 UTC 2022,4.0.2,1_0_1,16,710b3b5758c74b43,particle_collision,th,5,0.569846358822521,0.11396927176450419,1.7548589799999945,1.7548589799999945,1.7548589799999945,1.7548589799999945
Intel(R) Xeon(R) E-2288G CPU @ 3.70GHz,1_CPU_Supermicro,16,bare,Lnx,5.15.0-30-generic,#31-Ubuntu SMP Thu May 5 10:00:34 UTC 2022,4.0.2,1_0_1,16,710b3b5758c74b43,particle_collision,th,6,0.5703143115321255,0.09505238525535425,1.753419087999987,1.753419087999987,1.753419087999987,1.753419087999987
Intel(R) Xeon(R) E-2288G CPU @ 3.70GHz,1_CPU_Supermicro,16,bare,Lnx,5.15.0-30-generic,#31-Ubuntu SMP Thu May 5 10:00:34 UTC 2022,4.0.2,1_0_1,16,710b3b5758c74b43,particle_collision,th,7,0.5698233620856659,0.08140333744080941,1.7549298020000492,1.7549298020000492,1.7549298020000492,1.7549298020000492
Intel(R) Xeon(R) E-2288G CPU @ 3.70GHz,1_CPU_Supermicro,16,bare,Lnx,5.15.0-30-generic,#31-Ubuntu SMP Thu May 5 10:00:34 UTC 2022,4.0.2,1_0_1,16,710b3b5758c74b43,particle_collision,th,8,0.5705120405753088,0.0713140050719136,1.7528113850000295,1.7528113850000295,1.7528113850000295,1.7528113850000295
Intel(R) Xeon(R) E-2288G CPU @ 3.70GHz,1_CPU_Supermicro,16,bare,Lnx,5.15.0-30-generic,#31-Ubuntu SMP Thu May 5 10:00:34 UTC 2022,4.0.2,1_0_1,16,710b3b5758c74b43,particle_collision,th,9,0.5696354887867705,0.06329283208741894,1.755508600999974,1.755508600999974,1.755508600999974,1.755508600999974
Intel(R) Xeon(R) E-2288G CPU @ 3.70GHz,1_CPU_Supermicro,16,bare,Lnx,5.15.0-30-generic,#31-Ubuntu SMP Thu May 5 10:00:34 UTC 2022,4.0.2,1_0_1,16,710b3b5758c74b43,particle_collision,th,10,0.5704843308654323,0.05704843308654323,1.752896523000004,1.752896523000004,1.752896523000004,1.752896523000004
Intel(R) Xeon(R) E-2288G CPU @ 3.70GHz,1_CPU_Supermicro,16,bare,Lnx,5.15.0-30-generic,#31-Ubuntu SMP Thu May 5 10:00:34 UTC 2022,4.0.2,1_0_1,16,710b3b5758c74b43,particle_collision,th,11,0.5704227856750744,0.051856616879552224,1.7530856500000027,1.7530856500000027,1.7530856500000027,1.7530856500000027
Intel(R) Xeon(R) E-2288G CPU @ 3.70GHz,1_CPU_Supermicro,16,bare,Lnx,5.15.0-30-generic,#31-Ubuntu SMP Thu May 5 10:00:34 UTC 2022,4.0.2,1_0_1,16,710b3b5758c74b43,particle_collision,th,12,0.5696585398068655,0.04747154498390546,1.7554375649999656,1.7554375649999656,1.7554375649999656,1.7554375649999656
Intel(R) Xeon(R) E-2288G CPU @ 3.70GHz,1_CPU_Supermicro,16,bare,Lnx,5.15.0-30-generic,#31-Ubuntu SMP Thu May 5 10:00:34 UTC 2022,4.0.2,1_0_1,16,710b3b5758c74b43,particle_collision,th,13,0.570244925116558,0.04386499423973523,1.7536324409999793,1.7536324409999793,1.7536324409999793,1.7536324409999793
Intel(R) Xeon(R) E-2288G CPU @ 3.70GHz,1_CPU_Supermicro,16,bare,Lnx,5.15.0-30-generic,#31-Ubuntu SMP Thu May 5 10:00:34 UTC 2022,4.0.2,1_0_1,16,710b3b5758c74b43,particle_collision,th,14,0.5701483902067187,0.04072488501476562,1.7539293579999935,1.7539293579999935,1.7539293579999935,1.7539293579999935
Intel(R) Xeon(R) E-2288G CPU @ 3.70GHz,1_CPU_Supermicro,16,bare,Lnx,5.15.0-30-generic,#31-Ubuntu SMP Thu May 5 10:00:34 UTC 2022,4.0.2,1_0_1,16,710b3b5758c74b43,particle_collision,th,15,0.5650987718879614,0.03767325145919743,1.7696021470000005,1.7696021470000005,1.7696021470000005,1.7696021470000005
Intel(R) Xeon(R) E-2288G CPU @ 3.70GHz,1_CPU_Supermicro,16,bare,Lnx,5.15.0-30-generic,#31-Ubuntu SMP Thu May 5 10:00:34 UTC 2022,4.0.2,1_0_1,16,710b3b5758c74b43,particle_collision,th,16,0.570483243205675,0.03565520270035469,1.7528998650000176,1.7528998650000176,1.7528998650000176,1.7528998650000176
Intel(R) Xeon(R) E-2288G CPU @ 3.70GHz,1_CPU_Supermicro,16,bare,Lnx,5.15.0-30-generic,#31-Ubuntu SMP Thu May 5 10:00:34 UTC 2022,4.0.2,1_0_1,16,710b3b5758c74b43,empty_play,mp,1,1.054142326906887,1.054142326906887,0.9486385039999732,0.9486385039999732,0.9486385039999732,0.9486385039999732
Intel(R) Xeon(R) E-2288G CPU @ 3.70GHz,1_CPU_Supermicro,16,bare,Lnx,5.15.0-30-generic,#31-Ubuntu SMP Thu May 5 10:00:34 UTC 2022,4.0.2,1_0_1,16,710b3b5758c74b43,empty_play,mp,2,2.097354582295325,1.0486772911476625,0.9535850054999742,0.9535850054999742,0.951949825999975,0.9552201849999733
Intel(R) Xeon(R) E-2288G CPU @ 3.70GHz,1_CPU_Supermicro,16,bare,Lnx,5.15.0-30-generic,#31-Ubuntu SMP Thu May 5 10:00:34 UTC 2022,4.0.2,1_0_1,16,710b3b5758c74b43,empty_play,mp,3,3.209448980243563,1.0698163267478542,0.9347736583333509,0.9365828290000309,0.9271788120000224,0.9405593339999996
Intel(R) Xeon(R) E-2288G CPU @ 3.70GHz,1_CPU_Supermicro,16,bare,Lnx,5.15.0-30-generic,#31-Ubuntu SMP Thu May 5 10:00:34 UTC 2022,4.0.2,1_0_1,16,710b3b5758c74b43,empty_play,mp,4,4.201957527224519,1.0504893818061298,0.9519922820000062,0.9517310950000137,0.9425372370000105,0.9619697009999868
Intel(R) Xeon(R) E-2288G CPU @ 3.70GHz,1_CPU_Supermicro,16,bare,Lnx,5.15.0-30-generic,#31-Ubuntu SMP Thu May 5 10:00:34 UTC 2022,4.0.2,1_0_1,16,710b3b5758c74b43,empty_play,mp,5,5.2960279760663935,1.0592055952132786,0.9442250850000165,0.9453218010000342,0.9262741470000151,0.9559176660000048
Intel(R) Xeon(R) E-2288G CPU @ 3.70GHz,1_CPU_Supermicro,16,bare,Lnx,5.15.0-30-generic,#31-Ubuntu SMP Thu May 5 10:00:34 UTC 2022,4.0.2,1_0_1,16,710b3b5758c74b43,empty_play,mp,6,6.027989545395656,1.0046649242326093,0.9956041576666431,0.9926364284999636,0.9794158939999988,1.0277450449999606
Intel(R) Xeon(R) E-2288G CPU @ 3.70GHz,1_CPU_Supermicro,16,bare,Lnx,5.15.0-30-generic,#31-Ubuntu SMP Thu May 5 10:00:34 UTC 2022,4.0.2,1_0_1,16,710b3b5758c74b43,empty_play,mp,7,6.31403855063307,0.9020055072332956,1.1087229704285977,1.105064579000043,1.0931574130000286,1.1209118680000074
Intel(R) Xeon(R) E-2288G CPU @ 3.70GHz,1_CPU_Supermicro,16,bare,Lnx,5.15.0-30-generic,#31-Ubuntu SMP Thu May 5 10:00:34 UTC 2022,4.0.2,1_0_1,16,710b3b5758c74b43,empty_play,mp,8,6.308014171294507,0.7885017714118133,1.2685142458749823,1.2673630294999896,1.2406067869999902,1.2958419489999642
Intel(R) Xeon(R) E-2288G CPU @ 3.70GHz,1_CPU_Supermicro,16,bare,Lnx,5.15.0-30-generic,#31-Ubuntu SMP Thu May 5 10:00:34 UTC 2022,4.0.2,1_0_1,16,710b3b5758c74b43,empty_play,mp,9,6.503110730445043,0.7225678589383381,1.411203036999969,1.3085389029999988,1.2545825609999497,1.816036234999956
Intel(R) Xeon(R) E-2288G CPU @ 3.70GHz,1_CPU_Supermicro,16,bare,Lnx,5.15.0-30-generic,#31-Ubuntu SMP Thu May 5 10:00:34 UTC 2022,4.0.2,1_0_1,16,710b3b5758c74b43,empty_play,mp,10,6.797883984865086,0.6797883984865086,1.5112766333000196,1.3251870325000255,1.2812308360000202,1.836526756000012
Intel(R) Xeon(R) E-2288G CPU @ 3.70GHz,1_CPU_Supermicro,16,bare,Lnx,5.15.0-30-generic,#31-Ubuntu SMP Thu May 5 10:00:34 UTC 2022,4.0.2,1_0_1,16,710b3b5758c74b43,empty_play,mp,11,6.968880072126297,0.6335345520114816,1.6239392345454824,1.8533974690000719,1.3052385980000167,1.8867345169999794
